frame,input.bJump,input.bJumped,input.bActivateBoost,input.bHoldingBoost,input.Yaw,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
103,False,False,True,True,1.000000,0.000000,39.189999,58.270000,144.860001,278.119995,168.239990,-265.309998,0.984180,-0.162554,-0.023713,0.066364,-1.520100,0.163200,-2.366100
104,False,False,True,True,1.000000,0.000000,41.579998,59.649998,142.599991,286.459991,165.389999,-270.940002,0.982035,-0.172669,-0.023945,0.072245,-1.471100,0.135400,-2.442600
105,False,False,True,True,1.000000,0.000000,44.040001,61.000000,140.300003,294.739990,162.360001,-276.549988,0.979712,-0.183070,-0.024112,0.077893,-1.424900,0.106400,-2.518800
106,False,False,True,True,1.000000,0.000000,46.559998,62.329998,137.949997,302.949982,159.160004,-282.130005,0.977203,-0.193763,-0.024209,0.083326,-1.381500,0.076400,-2.594600
107,False,False,True,True,1.000000,0.000000,49.149998,63.629997,135.550003,311.089996,155.779999,-287.669983,0.974501,-0.204741,-0.024236,0.088548,-1.340800,0.045400,-2.670100
108,False,False,True,True,1.000000,0.000000,51.809998,64.900002,133.110001,319.149994,152.220001,-293.179993,0.971599,-0.216000,-0.024193,0.093565,-1.302600,0.013400,-2.745200
109,False,False,True,True,1.000000,0.000000,54.539997,66.139999,130.619995,327.130005,148.470001,-298.649994,0.968488,-0.227535,-0.024074,0.098383,-1.267000,-0.019300,-2.819900
110,False,False,True,True,1.000000,0.000000,57.329998,67.339996,128.089996,335.019989,144.539993,-304.079987,0.965161,-0.239338,-0.023875,0.103011,-1.233800,-0.052800,-2.894300
111,False,False,True,True,1.000000,0.000000,60.189999,68.510002,125.509995,342.809998,140.419998,-309.459991,0.961607,-0.251412,-0.023594,0.107457,-1.203000,-0.087000,-2.968300
112,False,False,True,True,1.000000,0.000000,63.109997,69.639999,122.889999,350.500000,136.110001,-314.799988,0.957819,-0.263744,-0.023233,0.111724,-1.174500,-0.121900,-3.042000
113,False,False,True,True,1.000000,0.000000,66.089996,70.739998,120.219994,358.079987,131.599991,-320.079987,0.953785,-0.276336,-0.022790,0.115819,-1.148200,-0.157400,-3.115300
114,False,False,True,True,1.000000,0.000000,69.139999,71.799995,117.509995,365.539978,126.899994,-325.309998,0.949494,-0.289181,-0.022262,0.119751,-1.124100,-0.193400,-3.188300
115,False,False,True,True,1.000000,0.000000,72.250000,72.820000,114.759995,372.869995,122.000000,-330.479980,0.944938,-0.302269,-0.021647,0.123522,-1.102100,-0.229900,-3.260900
116,False,False,True,True,1.000000,0.000000,75.419998,73.790001,111.959999,380.059998,116.909996,-335.589996,0.940106,-0.315594,-0.020945,0.127132,-1.082200,-0.266800,-3.333200
117,False,False,True,True,1.000000,0.000000,78.650002,74.720001,109.119995,387.109985,111.619995,-340.639984,0.934986,-0.329151,-0.020158,0.130590,-1.064300,-0.304000,-3.405200
118,False,False,True,True,1.000000,0.000000,81.930000,75.599998,106.239998,394.009979,106.139999,-345.630005,0.929569,-0.342930,-0.019278,0.133897,-1.048400,-0.341500,-3.476800
119,False,False,True,True,1.000000,0.000000,85.269997,76.439995,103.320000,400.739990,100.470001,-350.549988,0.923843,-0.356924,-0.018307,0.137058,-1.034300,-0.379300,-3.548100
120,False,False,True,True,1.000000,0.000000,88.659996,77.229996,100.360001,407.299988,94.599998,-355.399994,0.917793,-0.371128,-0.017245,0.140079,-1.022100,-0.417300,-3.619100
121,False,False,True,True,1.000000,0.000000,92.110001,77.970001,97.360001,413.679993,88.540001,-360.169983,0.911412,-0.385527,-0.016090,0.142960,-1.011600,-0.455400,-3.689900
122,False,False,True,True,1.000000,0.000000,95.610001,78.659996,94.320000,419.869995,82.299995,-364.869995,0.904686,-0.400115,-0.014844,0.145706,-1.002900,-0.493600,-3.760400
123,False,False,True,True,1.000000,0.000000,99.159996,79.290001,91.239998,425.859985,75.869995,-369.489990,0.897605,-0.414880,-0.013501,0.148317,-0.995800,-0.531800,-3.830600
124,False,False,True,True,1.000000,0.000000,102.759995,79.869995,88.119995,431.639984,69.260002,-374.029999,0.890153,-0.429819,-0.012066,0.150793,-0.990400,-0.570000,-3.900600
125,False,False,True,True,1.000000,0.000000,106.399994,80.389999,84.970001,437.190002,62.469997,-378.489990,0.882320,-0.444913,-0.010533,0.153140,-0.986500,-0.608200,-3.970400
126,False,False,True,True,1.000000,0.000000,110.089996,80.849998,81.779999,442.509979,55.509998,-382.859985,0.874096,-0.460154,-0.008910,0.155357,-0.984100,-0.646300,-4.039900
127,False,False,True,True,1.000000,0.000000,113.820000,81.250000,78.549995,447.589996,48.389999,-387.149994,0.865468,-0.475523,-0.007189,0.157450,-0.983200,-0.684300,-4.109200
128,False,False,True,True,1.000000,0.000000,117.589996,81.589996,75.290001,452.410004,41.110001,-391.350006,0.856423,-0.491017,-0.005376,0.159414,-0.983700,-0.722200,-4.178300
129,False,False,True,True,1.000000,0.000000,121.399994,81.869995,71.989998,456.970001,33.669998,-395.459991,0.846952,-0.506614,-0.003466,0.161254,-0.985600,-0.759900,-4.247200
130,False,False,True,True,1.000000,0.000000,125.239998,82.089996,68.659996,461.259979,26.090000,-399.479980,0.837039,-0.522307,-0.001465,0.162969,-0.988800,-0.797300,-4.316000
131,False,False,True,True,1.000000,0.000000,129.119995,82.239998,65.299995,465.259979,18.369999,-403.410004,0.826676,-0.538076,0.000628,0.164561,-0.993200,-0.834500,-4.384600
132,False,False,True,True,1.000000,0.000000,133.029999,82.330002,61.910000,468.970001,10.520000,-407.250000,0.815849,-0.553910,0.002813,0.166028,-0.998800,-0.871400,-4.453100
133,False,False,True,True,1.000000,0.000000,136.970001,82.349998,58.480000,472.369995,2.550000,-411.000000,0.804552,-0.569787,0.005090,0.167372,-1.005600,-0.908000,-4.521500
134,False,False,True,True,1.000000,0.000000,140.449997,82.389999,56.660000,417.559998,4.360000,-218.889999,0.801770,-0.581375,-0.001621,0.138439,4.588300,-2.241600,-2.042500
135,False,False,True,True,1.000000,0.000000,143.949997,82.360001,54.799999,420.410004,-3.860000,-222.899994,0.799025,-0.589511,-0.006369,0.118306,4.442300,-2.165000,-2.114100
136,False,False,True,True,1.000000,0.000000,147.479996,82.259995,52.910000,423.089996,-12.179999,-227.169998,0.795642,-0.597560,-0.011062,0.098766,4.302800,-2.087500,-2.185100
137,False,False,True,True,1.000000,0.000000,151.029999,82.089996,50.980000,425.599976,-20.580000,-231.699997,0.791652,-0.605533,-0.015707,0.079814,4.169600,-2.009100,-2.255600
138,False,False,True,True,1.000000,0.000000,154.599991,81.849998,49.009998,427.940002,-29.049999,-236.479996,0.787080,-0.613447,-0.020309,0.061439,4.042500,-1.929800,-2.325400
139,False,False,True,True,1.000000,0.000000,158.179993,81.540001,47.000000,430.109985,-37.579998,-241.509995,0.781951,-0.621313,-0.024873,0.043636,3.921300,-1.849600,-2.394600
140,False,False,True,True,1.000000,0.000000,161.779999,81.159996,44.939999,432.099976,-46.160000,-246.789993,0.776291,-0.629135,-0.029404,0.026394,3.805900,-1.768600,-2.463100
141,False,False,True,True,1.000000,0.000000,165.179993,80.720001,43.549999,408.519989,-52.289997,-167.229996,0.768133,-0.640098,-0.012082,0.010059,0.249500,-4.763300,-2.738300
142,False,False,True,True,1.000000,0.000000,168.599991,80.209999,42.110001,410.099976,-60.959999,-172.690002,0.760675,-0.649123,0.001842,-0.003008,0.225400,-4.574500,-2.813400
143,False,False,True,True,1.000000,0.000000,172.029999,79.629997,40.629997,411.479980,-69.659996,-178.110001,0.752644,-0.658068,0.015232,-0.015529,0.209500,-4.392600,-2.889000
144,False,False,True,True,1.000000,0.000000,175.259995,78.959999,39.860001,387.459991,-80.820000,-99.150002,0.746186,-0.665550,0.001627,-0.015675,2.207400,2.394400,-2.320100
145,False,False,True,True,1.000000,0.000000,178.470001,78.189995,39.459999,385.579987,-91.909996,-70.089996,0.739227,-0.673346,-0.011753,-0.003310,0.080600,4.280000,-2.465200
