frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
138,True,True,-1.000000,1.000000,121.259995,-558.640015,17.000000,-679.539978,-694.510010,8.429999,-0.004399,-0.001788,0.926397,-0.376518,0.000000,0.000000,-2.441600
139,True,True,-1.000000,1.000000,115.599998,-564.429993,17.000000,-695.399963,-682.750000,8.429999,-0.004416,-0.001745,0.930180,-0.367071,0.000000,0.000000,-2.438700
140,True,True,-1.000000,1.000000,109.809998,-570.119995,17.000000,-711.029968,-670.630005,8.429999,-0.004432,-0.001702,0.933861,-0.357603,0.000000,0.000000,-2.435800
141,True,True,-1.000000,1.000000,103.879997,-575.709961,17.000000,-726.419983,-658.149963,8.429999,-0.004448,-0.001659,0.937442,-0.348109,0.000000,-0.000100,-2.432900
142,True,True,-1.000000,1.000000,97.829994,-581.190002,17.000000,-741.559998,-645.320007,8.429999,-0.004464,-0.001616,0.940923,-0.338587,0.000000,-0.000100,-2.429900
143,True,True,-1.000000,1.000000,91.650002,-586.570007,17.000000,-756.450012,-632.140015,8.429999,-0.004480,-0.001573,0.944303,-0.329043,0.000000,-0.000100,-2.426900
144,True,True,-1.000000,1.000000,85.349998,-591.839966,17.000000,-771.070007,-618.619995,8.429999,-0.004497,-0.001529,0.947582,-0.319478,0.000000,-0.000100,-2.423900
145,True,True,-1.000000,1.000000,78.919998,-597.000000,17.000000,-785.419983,-604.769958,8.429999,-0.004513,-0.001486,0.950760,-0.309892,0.000000,-0.000100,-2.420800
146,True,True,-1.000000,1.000000,72.369995,-602.039978,17.000000,-799.489990,-590.589966,8.429999,-0.004529,-0.001443,0.953838,-0.300284,-0.000100,-0.000100,-2.417700
147,True,True,-1.000000,1.000000,65.709999,-606.959961,17.000000,-813.279968,-576.089966,8.429999,-0.004545,-0.001395,0.956815,-0.290659,-0.000100,-0.000100,-2.414600
148,True,True,-1.000000,1.000000,58.930000,-611.760010,17.000000,-826.769958,-561.279968,8.429999,-0.004561,-0.001346,0.959690,-0.281019,-0.000100,-0.000100,-2.411500
149,True,True,-1.000000,1.000000,52.039997,-616.440002,17.000000,-839.959961,-546.159973,8.429999,-0.004577,-0.001297,0.962466,-0.271362,-0.000100,-0.000100,-2.408300
150,True,True,-1.000000,1.000000,45.039997,-620.989990,17.000000,-852.849976,-530.739990,8.429999,-0.004588,-0.001249,0.965140,-0.261689,-0.000100,0.000000,-2.405300
