frame,input.bJump,input.bJumped,input.bActivateBoost,input.bHoldingBoost,input.Yaw,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
152,False,False,True,True,1.000000,0.000000,198.929993,72.379997,41.719997,348.079987,-126.489998,19.570000,-0.674020,0.738622,-0.002452,0.011337,-0.037500,-0.433600,-3.181500
153,False,False,True,True,1.000000,0.000000,201.819992,71.250000,41.860001,347.130005,-135.289993,14.509999,-0.663921,0.747693,-0.003833,0.012233,-0.057200,-0.376400,-3.261700
154,False,False,True,True,1.000000,0.000000,204.699997,70.049995,41.959999,345.869995,-144.080002,9.690000,-0.653439,0.756853,-0.005106,0.012821,-0.086600,-0.302300,-3.344000
155,False,False,True,True,1.000000,0.000000,207.569992,68.779999,42.009998,344.369995,-152.839996,4.850000,-0.642569,0.766090,-0.006271,0.013128,-0.112500,-0.232200,-3.425800
156,False,False,True,True,1.000000,0.000000,210.429993,67.430000,42.020000,342.619995,-161.559998,0.040000,-0.631310,0.775385,-0.007329,0.013145,-0.137200,-0.162500,-3.507600
157,False,False,True,True,1.000000,0.000000,213.269989,66.010002,41.989998,340.619995,-170.239990,-4.740000,-0.619651,0.784728,-0.008284,0.012886,-0.160000,-0.094500,-3.589100
158,False,False,True,True,1.000000,0.000000,216.089996,64.519997,41.919998,338.359985,-178.869995,-9.500000,-0.607589,0.794103,-0.009142,0.012351,-0.181200,-0.027900,-3.670300
159,False,False,True,True,1.000000,0.000000,218.889999,62.959999,41.809998,335.829987,-187.440002,-14.240000,-0.595116,0.803496,-0.009902,0.011553,-0.200900,0.037100,-3.751200
160,False,False,True,True,1.000000,0.000000,221.669998,61.329998,41.660000,333.039978,-195.940002,-18.949999,-0.582228,0.812889,-0.010566,0.010496,-0.219300,0.100600,-3.831600
161,False,False,True,True,1.000000,0.000000,224.419998,59.629997,41.469997,329.979980,-204.360001,-23.639999,-0.568918,0.822267,-0.011138,0.009185,-0.236300,0.162500,-3.911500
162,False,False,True,True,1.000000,0.000000,227.139999,57.860001,41.239998,326.649994,-212.690002,-28.299999,-0.555189,0.831608,-0.011623,0.007626,-0.252200,0.222900,-3.990800
163,False,False,True,True,1.000000,0.000000,229.809998,56.029999,41.049999,320.179993,-220.199997,-23.949999,-0.541329,0.840746,-0.008839,0.005576,0.330100,0.754400,-3.984600
164,False,False,True,True,1.000000,0.000000,232.449997,54.129997,40.809998,316.519989,-228.220001,-29.359999,-0.527044,0.849808,-0.006180,0.003617,0.319900,0.722800,-4.060400
165,False,False,True,True,1.000000,0.000000,235.049988,52.160000,40.529999,312.399994,-236.059998,-34.099998,-0.512354,0.858766,-0.003401,0.001707,0.350500,0.727000,-4.130200
166,False,False,True,True,1.000000,0.000000,237.619995,50.129997,40.209999,307.789978,-243.689987,-38.070000,-0.497275,0.867593,-0.000262,-0.000181,0.428400,0.767300,-4.193300
167,False,False,True,True,1.000000,0.000000,240.139999,48.039997,39.860001,302.929993,-251.159988,-42.070000,-0.481808,0.876268,0.003223,-0.002042,0.502700,0.802200,-4.256700
168,False,False,True,True,1.000000,0.000000,242.589996,45.939999,39.759998,294.160004,-252.549988,-23.230000,-0.466789,0.884355,0.004507,0.001896,0.714400,-0.599100,-4.097200
169,False,False,True,True,1.000000,0.000000,245.009995,43.820000,39.790001,290.259979,-254.619995,-10.969999,-0.451473,0.892275,0.000499,0.004033,-0.498800,-0.861000,-4.142400
170,False,False,True,True,1.000000,0.000000,247.360001,41.629997,39.840000,282.199982,-262.529999,-6.640000,-0.435672,0.900101,-0.001443,0.002306,-0.578000,0.071000,-4.233000
171,False,False,True,True,1.000000,0.000000,249.669998,39.379997,39.809998,276.720001,-269.440002,-12.080000,-0.419450,0.907772,-0.003353,0.000731,-0.560000,0.073100,-4.308800
172,False,False,True,True,1.000000,0.000000,251.899994,37.090000,39.889999,267.919983,-274.529999,-5.870000,-0.403195,0.915113,-0.001055,-0.000699,0.296400,0.474000,-4.281000
173,False,False,True,True,1.000000,0.000000,254.080002,34.750000,39.849998,261.959991,-281.029999,-11.259999,-0.386520,0.922278,0.000985,-0.001950,0.283100,0.455600,-4.356800
174,False,False,True,True,1.000000,0.000000,256.199982,32.380001,39.889999,254.289993,-284.009979,-4.580000,-0.369877,0.929080,0.001362,-0.000386,0.235700,-0.248900,-4.316200
175,False,False,True,True,1.000000,0.000000,258.269989,29.980000,39.899998,248.869995,-288.399994,-3.530000,-0.352905,0.935659,-0.000040,0.000235,-0.228000,-0.258900,-4.369300
176,False,False,True,True,1.000000,0.000000,260.279999,27.519999,39.889999,241.159988,-294.649994,-5.070000,-0.335555,0.942020,-0.000693,-0.000531,-0.198600,0.098500,-4.435000
177,False,False,True,True,1.000000,0.000000,262.220001,25.029999,39.899998,233.049988,-299.359985,-5.350000,-0.317979,0.948097,0.000558,-0.001065,0.200800,0.205700,-4.463600
178,False,False,True,True,1.000000,0.000000,264.100006,22.510000,39.919998,225.399994,-302.779999,-4.110000,-0.300240,0.953863,0.000699,-0.000089,0.117700,-0.171100,-4.476500
179,False,False,True,True,1.000000,0.000000,265.929993,19.949999,39.899998,219.080002,-306.850006,-5.080000,-0.282173,0.959363,-0.000359,0.000159,-0.202100,-0.134700,-4.532800
180,False,False,True,True,1.000000,0.000000,267.690002,17.350000,39.869999,210.819992,-311.929993,-7.440000,-0.263755,0.964589,-0.000763,-0.000645,-0.142900,0.136100,-4.594800
181,False,False,True,True,1.000000,0.000000,269.369995,14.719999,39.869999,201.979996,-315.429993,-7.630000,-0.245138,0.969487,0.000726,-0.001082,0.271200,0.185200,-4.620600
182,False,False,True,True,1.000000,0.000000,270.979980,12.080000,39.879997,193.789993,-317.350006,-5.330000,-0.226412,0.974031,0.000812,0.000111,0.109800,-0.230000,-4.624200
183,False,False,True,True,1.000000,0.000000,272.540009,9.410000,39.869999,187.190002,-320.359985,-5.460000,-0.207412,0.978253,-0.000504,0.000348,-0.265200,-0.132600,-4.671300
184,False,False,True,True,1.000000,0.000000,274.019989,6.710000,39.849998,178.099991,-324.250000,-7.290000,-0.188104,0.982148,-0.000963,-0.000602,-0.152900,0.170300,-4.727100
185,False,False,True,True,1.000000,0.000000,275.429993,3.990000,39.860001,168.709991,-326.269989,-6.980000,-0.168639,0.985677,0.000612,-0.000985,0.302300,0.153400,-4.747800
186,False,False,True,True,1.000000,0.000000,276.769989,1.270000,39.879997,160.259995,-326.869995,-4.600000,-0.149094,0.988823,0.000628,0.000165,0.075800,-0.234300,-4.751500
187,False,False,True,True,1.000000,0.000000,278.049988,-1.470000,39.869999,153.259995,-329.000000,-4.990000,-0.129322,0.991602,-0.000645,0.000310,-0.270900,-0.090200,-4.792500
188,False,False,True,True,1.000000,0.000000,279.250000,-4.230000,39.849998,143.709991,-331.500000,-6.890000,-0.109280,0.994010,-0.001006,-0.000639,-0.120700,0.184300,-4.844700
189,False,False,True,True,1.000000,0.000000,280.369995,-7.000000,39.849998,134.099991,-332.079987,-6.750000,-0.089103,0.996022,0.000521,-0.000839,0.310700,0.099100,-4.866600
190,False,False,True,True,1.000000,0.000000,281.419983,-9.760000,39.869999,125.599998,-331.380005,-4.590000,-0.068862,0.997626,0.000434,0.000272,0.033700,-0.236000,-4.873200
191,False,False,True,True,1.000000,0.000000,282.410004,-12.530000,39.860001,118.299995,-332.609985,-5.190000,-0.048454,0.998825,-0.000860,0.000316,-0.284600,-0.047700,-4.906400
192,False,False,True,True,1.000000,0.000000,283.309998,-15.309999,39.840000,108.449997,-333.619995,-6.990000,-0.027824,0.999612,-0.001141,-0.000693,-0.091300,0.205400,-4.954400
193,False,False,True,True,1.000000,0.000000,284.130005,-18.080000,39.849998,98.790001,-332.639984,-6.740000,-0.007102,0.999974,0.000423,-0.000780,0.327300,0.049800,-4.974300
194,False,False,True,True,1.000000,0.000000,284.880005,-20.830000,39.869999,90.479996,-330.519989,-4.470000,0.013652,0.999907,0.000256,0.000310,-0.004800,-0.238200,-4.980700
195,False,False,True,True,1.000000,0.000000,285.570007,-23.590000,39.860001,82.949997,-330.820007,-5.220000,0.034503,0.999404,-0.001060,0.000267,-0.295300,-0.004200,-5.005100
196,False,False,True,True,1.000000,0.000000,286.179993,-26.340000,39.840000,73.029999,-330.279999,-6.900000,0.055515,0.998457,-0.001254,-0.000780,-0.059400,0.221300,-5.048700
197,False,False,True,True,1.000000,0.000000,286.709991,-29.070000,39.849998,63.590000,-327.709991,-6.570000,0.076582,0.997063,0.000321,-0.000742,0.331600,-0.002700,-5.067100
198,False,False,True,True,1.000000,0.000000,287.169983,-31.769999,39.860001,55.709999,-324.220001,-4.300000,0.097643,0.995221,0.000073,0.000310,-0.043700,-0.230400,-5.074200
199,False,False,True,True,1.000000,0.000000,287.570007,-34.469997,39.840000,47.969997,-323.470001,-5.260000,0.118743,0.992924,-0.001244,0.000159,-0.293500,0.043600,-5.093200
200,False,False,True,True,1.000000,0.000000,287.889984,-37.149998,39.829998,38.259998,-321.350006,-6.860000,0.139950,0.990157,-0.001341,-0.000920,-0.022700,0.230200,-5.133000
201,False,False,True,True,1.000000,0.000000,288.130005,-39.790001,39.849998,29.320000,-317.229980,-6.470000,0.161162,0.986928,0.000240,-0.000753,0.327000,-0.057300,-5.150300
202,False,False,True,True,1.000000,0.000000,288.380005,-42.419998,39.860001,29.920000,-315.039978,-4.190000,0.182337,0.983236,-0.000089,0.000256,-0.081500,-0.216900,-5.158400
203,False,False,True,True,1.000000,0.000000,288.619995,-45.039997,39.840000,28.709999,-314.919983,-5.560000,0.203571,0.979060,0.000920,0.000224,0.215600,-0.046700,-5.193500
204,False,False,True,True,1.000000,0.000000,288.859985,-47.669998,39.799999,28.830000,-315.679993,-8.380000,0.224869,0.974388,0.001082,-0.000564,0.090500,0.150300,-5.232900
205,False,False,True,True,1.000000,0.000000,289.109985,-50.289997,39.820000,29.849998,-314.190002,-7.580000,0.246152,0.969231,-0.000202,-0.000596,-0.241900,0.070400,-5.255300
206,False,False,True,True,1.000000,0.000000,289.359985,-52.899998,39.799999,29.599998,-312.779999,-8.250000,0.267424,0.963579,0.000127,0.000397,-0.006200,-0.213200,-5.282400
207,False,False,True,True,1.000000,0.000000,289.600006,-55.520000,39.759998,29.179998,-314.169983,-8.809999,0.288609,0.957446,-0.000893,-0.000326,-0.178600,0.197600,-5.292900
208,False,False,True,True,1.000000,0.000000,289.839996,-58.119999,40.029999,28.219999,-312.380005,2.930000,0.309180,0.951003,-0.000186,-0.000326,0.131100,-0.041600,-5.173000
209,False,False,True,True,1.000000,0.000000,290.079987,-60.719997,40.020000,28.209999,-312.380005,-2.480000,0.329901,0.944015,0.000402,-0.000299,0.126000,-0.039300,-5.248800
210,False,False,True,True,1.000000,0.000000,290.320007,-63.320000,40.009998,29.000000,-311.440002,-3.790000,0.350639,0.936511,0.000003,0.000030,-0.102000,-0.042800,-5.292500
211,False,False,True,True,1.000000,0.000000,290.559998,-65.919998,39.959999,28.599998,-311.910004,-7.150000,0.371398,0.928473,-0.000758,-0.000353,-0.138400,0.143100,-5.343300
212,False,False,True,True,1.000000,0.000000,290.790009,-68.500000,40.070000,27.449999,-310.160004,2.100000,0.391650,0.920114,-0.000316,-0.000294,0.078800,-0.043900,-5.258300
213,False,False,True,True,1.000000,0.000000,291.019989,-71.080002,40.049999,27.439999,-310.100006,-3.140000,0.411994,0.911186,0.000105,-0.000202,0.080500,-0.053900,-5.332400
214,False,False,True,True,1.000000,0.000000,291.259979,-73.659996,40.020000,28.230000,-309.339996,-4.900000,0.432322,0.901719,-0.000332,0.000078,-0.117400,-0.020000,-5.381500
215,False,False,True,True,1.000000,0.000000,291.489990,-76.229996,39.969997,27.389999,-308.919983,-7.190000,0.452579,0.891724,0.000278,-0.000121,0.141000,-0.019900,-5.421400
216,False,False,True,True,1.000000,0.000000,291.729980,-78.790001,39.939999,28.769999,-307.779999,-6.630000,0.472729,0.881208,-0.000564,-0.000013,-0.175100,0.062300,-5.454500
217,False,False,True,True,1.000000,0.000000,291.959991,-81.349998,39.899998,27.689999,-307.160004,-7.900000,0.492733,0.870180,0.000073,-0.000483,0.165200,0.029900,-5.481800
218,False,False,True,True,1.000000,0.000000,292.190002,-83.900002,39.860001,27.820000,-305.910004,-9.130000,0.512597,0.858628,0.001449,0.000186,0.205800,-0.269600,-5.489500
219,False,False,True,True,1.000000,0.000000,292.440002,-86.439995,39.869999,30.010000,-304.399994,-5.670000,0.532153,0.846647,0.000542,0.000995,-0.239300,-0.074700,-5.494200
220,False,False,True,True,1.000000,0.000000,292.679993,-88.979996,39.849998,28.830000,-304.720001,-7.010000,0.551509,0.834168,-0.000715,0.000143,-0.151700,0.294500,-5.490000
221,False,False,True,True,1.000000,0.000000,292.910004,-91.509995,39.820000,27.760000,-303.910004,-7.980000,0.570521,0.821282,-0.000316,-0.001012,0.198600,0.188600,-5.493100
222,False,False,True,True,1.000000,0.000000,293.149994,-94.029999,39.829998,28.219999,-301.820007,-6.270000,0.589181,0.808000,0.001173,-0.000127,0.177500,-0.327200,-5.487300
223,False,False,True,True,1.000000,0.000000,293.399994,-96.540001,39.869999,30.519999,-300.619995,-3.030000,0.607572,0.794264,0.000391,0.000591,-0.211600,-0.056500,-5.495600
224,False,False,True,True,1.000000,0.000000,293.649994,-99.049995,39.860001,29.449999,-300.709991,-4.880000,0.625721,0.780047,-0.000531,-0.000159,-0.077500,0.249100,-5.493800
225,False,False,True,True,1.000000,0.000000,293.889984,-101.549995,39.840000,28.660000,-299.959991,-6.690000,0.643507,0.765439,-0.000111,-0.001038,0.183500,0.116300,-5.495700
226,False,False,True,True,1.000000,0.000000,294.130005,-104.040001,39.849998,29.219999,-298.239990,-6.070000,0.660916,0.750459,0.001065,-0.000127,0.087300,-0.301100,-5.491000
227,False,False,True,True,1.000000,0.000000,294.389984,-106.519997,39.879997,31.369999,-297.459991,-3.850000,0.678007,0.735055,0.000251,0.000423,-0.202400,-0.002200,-5.496200
228,False,False,True,True,1.000000,0.000000,294.639984,-109.000000,39.860001,30.340000,-297.380005,-5.840000,0.694780,0.719222,-0.000580,-0.000423,-0.023300,0.261800,-5.493700
229,False,False,True,True,1.000000,0.000000,294.889984,-111.470001,39.829998,29.619999,-296.519989,-7.530000,0.711139,0.703050,-0.000035,-0.001303,0.215100,0.081300,-5.495100
230,False,False,True,True,1.000000,0.000000,295.139984,-113.930000,39.840000,30.410000,-294.729980,-6.440000,0.727089,0.686542,0.001130,-0.000208,0.033100,-0.333900,-5.489700
231,False,False,True,True,1.000000,0.000000,295.410004,-116.379997,39.869999,32.790001,-294.269989,-3.780000,0.742686,0.669640,0.000240,0.000294,-0.208600,0.034100,-5.495900
232,False,False,True,True,1.000000,0.000000,295.669983,-118.829994,39.879997,31.750000,-294.029999,-5.660000,0.757922,0.652344,-0.000645,-0.000645,0.021900,0.269000,-5.493300
233,False,False,True,True,1.000000,0.000000,295.929993,-121.269997,39.849998,31.109999,-293.070007,-7.250000,0.772719,0.634746,-0.000030,-0.001492,0.228000,0.045400,-5.495000
234,False,False,True,True,1.000000,0.000000,296.199982,-123.699997,39.860001,32.090000,-291.350006,-6.090000,0.787091,0.616835,0.001017,-0.000321,-0.026600,-0.326500,-5.490200
235,False,False,True,True,1.000000,0.000000,296.489990,-126.129997,39.879997,34.439999,-291.399994,-3.650000,0.801068,0.598574,0.000127,0.000094,-0.194300,0.068500,-5.496100
236,False,False,True,True,1.000000,0.000000,296.779999,-128.559998,39.840000,34.430000,-291.399994,-9.059999,0.814747,0.579816,-0.000677,0.000521,-0.187000,0.065700,-5.496400
237,False,False,True,True,1.000000,0.000000,297.059998,-130.979996,39.809998,33.529999,-290.929993,-10.099999,0.827855,0.560939,-0.001281,-0.000833,0.150000,0.270200,-5.491300
238,False,False,True,True,1.000000,0.000000,297.329987,-133.389999,39.770000,32.980000,-289.790009,-11.330000,0.840513,0.541788,-0.000283,-0.001859,0.311400,-0.014300,-5.491100
239,False,False,True,True,1.000000,0.000000,297.619995,-135.789993,39.790001,34.619999,-287.649994,-7.750000,0.852687,0.522421,0.000925,-0.000159,-0.136100,-0.419200,-5.482300
240,False,False,True,True,1.000000,0.000000,297.929993,-138.199997,39.820000,37.180000,-289.070007,-3.380000,0.864397,0.502810,-0.000213,0.000391,-0.249500,0.116300,-5.481200
241,False,False,True,True,1.000000,0.000000,298.229980,-140.599991,39.849998,36.020000,-288.399994,-4.340000,0.875696,0.482860,-0.001001,-0.000850,0.133200,0.275800,-5.491400
242,False,False,True,True,1.000000,0.000000,298.529999,-143.000000,40.020000,36.320000,-287.509979,0.390000,0.886428,0.462862,-0.000591,-0.001983,0.260600,0.061600,-5.447500
243,False,False,True,True,1.000000,0.000000,298.839996,-145.389999,40.070000,37.450001,-286.309998,0.460000,0.896764,0.442507,-0.000175,-0.001405,-0.052700,-0.131300,-5.478600
244,False,False,True,True,1.000000,0.000000,299.149994,-147.779999,40.059998,37.489998,-286.259979,-4.740000,0.906760,0.421645,0.000229,-0.000844,-0.061700,-0.131200,-5.498000
245,False,False,True,True,1.000000,0.000000,299.459991,-150.160004,40.009998,37.759998,-285.979980,-8.860000,0.916290,0.400514,0.000623,0.000019,-0.131800,-0.160900,-5.496000
246,False,False,True,True,1.000000,0.000000,299.769989,-152.559998,39.959999,37.270000,-287.579987,-8.670000,0.925255,0.379345,-0.000450,0.000046,-0.108900,0.215700,-5.494600
247,False,False,True,True,1.000000,0.000000,300.070007,-154.949997,40.079998,36.020000,-286.729980,3.370000,0.933491,0.358602,-0.000138,-0.000073,0.044900,-0.052200,-5.356900
248,False,False,True,True,1.000000,0.000000,300.369995,-157.339996,40.079998,35.779999,-286.910004,-0.490000,0.941348,0.337438,-0.000062,-0.000316,0.060100,0.006600,-5.417700
249,False,False,True,True,1.000000,0.000000,300.669983,-159.729996,40.059998,36.059998,-286.759979,-2.660000,0.948792,0.315902,-0.000316,-0.000143,-0.056400,0.045600,-5.468900
250,False,False,True,True,1.000000,0.000000,300.970001,-162.110001,40.020000,35.989998,-286.169983,-6.090000,0.955802,0.294009,0.000051,0.000213,-0.053000,-0.102100,-5.498700
251,False,False,True,True,1.000000,0.000000,301.269989,-164.489990,39.950001,35.639999,-285.799988,-9.830000,0.962348,0.271820,0.000602,-0.000094,0.100900,-0.103400,-5.498000
252,False,False,True,True,1.000000,0.000000,301.559998,-166.879990,39.889999,34.480000,-286.470001,-10.770000,0.968368,0.249524,-0.000030,-0.001249,0.215200,0.199400,-5.492100
253,False,False,True,True,1.000000,0.000000,301.859985,-169.259995,39.879997,36.040001,-285.609985,-9.120000,0.973849,0.227195,-0.001071,-0.000580,-0.185300,0.194500,-5.493400
254,False,False,True,True,1.000000,0.000000,302.160004,-171.629990,39.840000,36.049999,-284.079987,-9.429999,0.978798,0.204828,-0.000418,0.000650,-0.243600,-0.179200,-5.491600
255,False,False,True,True,1.000000,0.000000,302.459991,-173.989990,39.779999,35.439999,-283.259979,-11.460000,0.983252,0.182250,0.000688,0.000445,0.065300,-0.238300,-5.494400
256,False,False,True,True,1.000000,0.000000,302.739990,-176.349991,39.759998,33.559998,-283.750000,-10.410000,0.987189,0.159549,0.000094,-0.001146,0.319400,0.167400,-5.488100
257,False,False,True,True,1.000000,0.000000,303.039978,-178.709991,39.799999,35.639999,-282.989990,-8.260000,0.990593,0.136837,-0.001038,-0.000531,-0.155100,0.214400,-5.493600
258,False,False,True,True,1.000000,0.000000,303.339996,-181.059998,39.779999,35.809998,-281.559998,-8.870000,0.993470,0.114092,-0.000537,0.000763,-0.271200,-0.118000,-5.492000
259,False,False,True,True,1.000000,0.000000,303.630005,-183.399994,39.739998,35.290001,-280.660004,-10.849999,0.995831,0.091207,0.000548,0.000612,0.024900,-0.233400,-5.494900
260,False,False,True,True,1.000000,0.000000,303.910004,-185.739990,39.719997,33.450001,-280.799988,-10.120000,0.997669,0.068231,0.000105,-0.000995,0.331800,0.101100,-5.489000
261,False,False,True,True,1.000000,0.000000,304.209991,-188.080002,39.770000,35.549999,-280.399994,-8.110000,0.998973,0.045287,-0.001076,-0.000510,-0.110000,0.233700,-5.493900
262,False,False,True,True,1.000000,0.000000,304.509979,-190.409988,39.750000,35.889999,-279.009979,-8.770000,0.999749,0.022364,-0.000688,0.000807,-0.281900,-0.066200,-5.492300
263,False,False,True,True,1.000000,0.000000,304.809998,-192.729996,39.709999,35.480000,-278.070007,-10.780000,0.999999,-0.000639,0.000402,0.000726,-0.016100,-0.230300,-5.495100
264,False,False,True,True,1.000000,0.000000,305.089996,-195.050003,39.700001,33.649998,-277.929993,-10.099999,0.999719,-0.023686,0.000094,-0.000909,0.340400,0.040300,-5.489300
265,False,False,True,True,1.000000,0.000000,305.389984,-197.369995,39.700001,35.809998,-277.970001,-8.309999,0.998911,-0.046652,-0.001033,-0.000364,-0.075700,0.243500,-5.494000
266,False,False,True,True,1.000000,0.000000,305.690002,-199.679993,39.719997,36.299999,-276.660004,-9.070000,0.997577,-0.069558,-0.000855,0.001103,-0.292700,-0.011900,-5.492100
267,False,False,True,True,1.000000,0.000000,305.989990,-201.979996,39.689999,35.989998,-275.649994,-10.969999,0.995714,-0.092481,0.000267,0.001092,-0.055300,-0.226800,-5.495000
268,False,False,True,True,1.000000,0.000000,306.269989,-204.269989,39.689999,34.169998,-275.269989,-10.210000,0.993320,-0.115387,0.000089,-0.000602,0.345100,-0.022100,-5.489100
269,False,False,True,True,1.000000,0.000000,306.570007,-206.569992,39.689999,36.209999,-275.910004,-8.480000,0.990409,-0.138164,-0.001082,-0.000148,-0.035300,0.254500,-5.493900
270,False,False,True,True,1.000000,0.000000,306.889984,-208.849991,40.029999,38.189999,-273.859985,4.200000,0.987065,-0.160320,-0.000823,-0.000380,0.060000,-0.043500,-5.377400
271,False,False,True,True,1.000000,0.000000,307.209991,-211.129990,40.040001,38.239998,-273.759979,-0.850000,0.983171,-0.182687,-0.000558,-0.000515,0.036200,-0.056500,-5.448500
272,False,False,True,True,1.000000,0.000000,307.529999,-213.409988,40.009998,38.360001,-273.540009,-5.450000,0.978714,-0.205227,-0.000148,-0.000472,-0.014000,-0.085200,-5.499300
273,False,False,True,True,1.000000,0.000000,307.850006,-215.690002,39.939999,38.489998,-273.329987,-10.040000,0.973693,-0.227864,0.000402,-0.000256,-0.063400,-0.110400,-5.498500
274,False,False,True,True,1.000000,0.000000,308.179993,-217.979996,39.889999,39.540001,-274.449982,-10.300000,0.968187,-0.250225,-0.000030,0.001168,-0.291700,0.157200,-5.490000
275,False,False,True,True,1.000000,0.000000,308.489990,-220.259995,39.879997,37.770000,-273.649994,-8.889999,0.962187,-0.272387,-0.001244,0.000477,0.198100,0.221200,-5.491900
276,False,False,True,True,1.000000,0.000000,308.809998,-222.539993,40.070000,38.939999,-273.130005,4.720000,0.955891,-0.293718,-0.001114,-0.000175,0.142300,-0.046900,-5.337900
277,False,False,True,True,1.000000,0.000000,309.130005,-224.819992,40.099998,38.989998,-273.369995,0.790000,0.949046,-0.315136,-0.001168,-0.000623,0.098000,0.002600,-5.397100
278,False,False,True,True,1.000000,0.000000,309.459991,-227.089996,40.099998,39.389999,-272.899994,-2.570000,0.941650,-0.336591,-0.000914,-0.000450,-0.043400,-0.037300,-5.447000
279,False,False,True,True,1.000000,0.000000,309.789978,-229.360001,40.049999,39.489998,-272.779999,-7.480000,0.933666,-0.358143,-0.000596,-0.000181,-0.076300,-0.044300,-5.499200
280,False,False,True,True,1.000000,0.000000,310.119995,-231.629990,39.969997,39.509998,-272.440002,-11.770000,0.925120,-0.379674,0.000073,-0.000213,-0.052600,-0.136200,-5.498000
281,False,False,True,True,1.000000,0.000000,310.449982,-233.899994,39.849998,39.860001,-272.100006,-15.559999,0.916087,-0.400978,0.000931,0.000235,-0.161700,-0.147500,-5.495600
282,False,False,True,True,1.000000,0.000000,310.769989,-236.179993,39.779999,38.469997,-273.529999,-14.299999,0.906625,-0.421931,-0.000094,0.002209,-0.321000,0.368600,-5.478200
283,False,False,True,True,1.000000,0.000000,311.070007,-238.439987,39.809998,36.250000,-271.729980,-10.200000,0.896768,-0.442496,-0.001697,0.001071,0.342400,0.223300,-5.474400
284,False,False,True,True,1.000000,0.000000,311.359985,-240.689987,40.070000,35.110001,-269.989990,6.850000,0.886801,-0.462150,-0.001400,0.000046,0.198900,-0.142500,-5.289400
285,False,False,True,True,1.000000,0.000000,311.649994,-242.939987,40.110001,35.110001,-269.989990,1.430000,0.876249,-0.481857,-0.001168,-0.000985,0.191300,-0.135600,-5.365200
286,False,False,True,True,1.000000,0.000000,311.949982,-245.189987,40.129997,35.969997,-269.419983,-0.540000,0.865188,-0.501445,-0.000618,-0.000947,-0.053300,-0.109500,-5.399500
287,False,False,True,True,1.000000,0.000000,312.250000,-247.429993,40.099998,36.020000,-269.380005,-5.730000,0.853529,-0.521045,-0.000067,-0.000871,-0.067700,-0.103300,-5.472700
288,False,False,True,True,1.000000,0.000000,312.549988,-249.669998,40.029999,36.239998,-269.250000,-10.260000,0.841279,-0.540601,0.000553,-0.000569,-0.125200,-0.088500,-5.497800
289,False,False,True,True,1.000000,0.000000,312.839996,-251.919998,39.959999,34.799999,-269.679993,-10.679999,0.828575,-0.559877,-0.000375,0.000591,-0.110200,0.319600,-5.489500
290,False,False,True,True,1.000000,0.000000,313.119995,-254.149994,39.919998,33.340000,-268.119995,-9.099999,0.815528,-0.578716,-0.001422,-0.000375,0.309800,0.083500,-5.490600
291,False,False,True,True,1.000000,0.000000,313.399994,-256.369995,39.889999,34.090000,-266.449982,-8.429999,0.802091,-0.597198,-0.000235,-0.001966,0.158900,-0.410100,-5.482300
292,False,False,True,True,1.000000,0.000000,313.699982,-258.589996,39.879997,35.880001,-265.799988,-7.500000,0.788238,-0.615368,0.001276,-0.001497,-0.256100,-0.240300,-5.483700
293,False,False,True,True,1.000000,0.000000,313.979980,-260.809998,39.889999,33.700001,-265.979980,-5.630000,0.773897,-0.633311,0.000289,-0.000094,-0.123000,0.348900,-5.487500
294,False,False,True,True,1.000000,0.000000,314.259979,-263.029999,39.829998,33.700001,-265.970001,-11.040000,0.759011,-0.651076,-0.000591,0.001217,-0.117100,0.330200,-5.488800
295,False,False,True,True,1.000000,0.000000,314.529999,-265.229980,39.849998,32.020000,-263.899994,-8.150000,0.743952,-0.668232,-0.001378,-0.000008,0.300800,-0.030300,-5.478500
296,False,False,True,True,1.000000,0.000000,314.799988,-267.419983,39.829998,32.899998,-262.540009,-8.170000,0.728492,-0.685053,-0.000084,-0.001443,0.072200,-0.419300,-5.483500
297,False,False,True,True,1.000000,0.000000,315.089996,-269.609985,39.820000,34.779999,-262.309998,-7.250000,0.712645,-0.701523,0.001270,-0.000807,-0.292900,-0.160500,-5.485300
298,False,False,True,True,1.000000,0.000000,315.359985,-271.790009,39.840000,32.689999,-262.100006,-5.670000,-0.696339,0.717713,-0.000121,-0.000461,-0.043200,0.361500,-5.487900
299,False,False,True,True,1.000000,0.000000,315.619995,-273.959991,39.849998,31.719999,-260.250000,-4.140000,-0.679723,0.733469,0.000548,0.000413,0.242500,-0.007900,-5.494600
300,False,False,True,True,1.000000,0.000000,315.889984,-276.119995,39.840000,32.610001,-259.209991,-4.970000,-0.662702,0.748882,-0.000472,0.001308,-0.007000,-0.296700,-5.491900
301,False,False,True,True,1.000000,0.000000,316.169983,-278.279999,39.840000,33.939999,-259.320007,-5.910000,-0.645320,0.763911,-0.001389,0.000704,-0.226900,-0.070100,-5.494800
