frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
92,True,True,-1.000000,1.000000,220.799988,-247.729996,17.010000,112.829994,-790.619995,8.330000,0.003115,0.003596,-0.656331,0.754458,0.000000,0.000000,-2.495100
93,True,True,-1.000000,1.000000,221.739990,-254.319992,17.010000,97.619995,-797.469971,8.330000,0.003153,0.003563,-0.664137,0.747596,0.000000,0.000000,-2.496300
94,True,True,-1.000000,1.000000,222.549988,-260.970001,17.010000,82.150002,-803.969971,8.330000,0.003191,0.003531,-0.671879,0.740646,0.000000,0.000000,-2.497300
95,True,True,-1.000000,1.000000,223.229996,-267.669983,17.010000,66.430000,-810.119995,8.340000,0.003229,0.003499,-0.679550,0.733614,0.000000,0.000000,-2.498100
96,True,True,-1.000000,1.000000,223.779999,-274.419983,17.010000,50.469997,-815.899963,8.340000,0.003267,0.003466,-0.687151,0.726499,0.000000,0.000000,-2.498700
97,True,True,-1.000000,1.000000,224.199997,-281.220001,17.010000,34.279999,-821.309998,8.340000,0.003304,0.003434,-0.694677,0.719306,0.000000,0.000000,-2.499200
98,True,True,-1.000000,1.000000,224.489990,-288.059998,17.010000,17.879999,-826.339966,8.340000,0.003342,0.003401,-0.702127,0.712035,0.000000,0.000000,-2.499500
99,True,True,-1.000000,1.000000,224.639999,-294.949982,17.010000,1.270000,-830.989990,8.340000,-0.003380,-0.003369,0.709505,-0.704684,0.000000,0.000000,-2.499700
100,True,True,-1.000000,1.000000,224.649994,-301.869995,17.010000,-15.520000,-835.250000,8.340000,-0.003412,-0.003331,0.716806,-0.697256,0.000000,0.000000,-2.499700
101,True,True,-1.000000,1.000000,224.519989,-308.829987,17.010000,-32.500000,-839.119995,8.340000,-0.003445,-0.003294,0.724030,-0.689752,0.000000,0.000000,-2.499600
