frame,input.bJump,input.bJumped,input.bActivateBoost,input.bHoldingBoost,input.Yaw,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
132,False,False,True,True,1.000000,0.000000,133.539993,82.320000,60.919998,468.750000,10.500000,-410.669983,0.815845,-0.553327,-0.000062,0.168003,-1.030400,-0.871400,-4.445700
133,False,False,True,True,1.000000,0.000000,137.470001,82.339996,57.469997,472.160004,2.530000,-414.440002,0.804555,-0.569199,0.002258,0.169405,-1.037700,-0.908000,-4.514000
134,False,False,True,True,1.000000,0.000000,141.429993,82.290001,53.989998,475.259979,-5.540000,-418.119995,0.792780,-0.585103,0.004669,0.170684,-1.046100,-0.944200,-4.582200
135,False,False,True,True,1.000000,0.000000,144.989990,82.250000,51.899998,427.660004,-4.420000,-250.949997,0.789539,-0.597187,0.000084,0.141406,4.342800,-2.663200,-2.072800
136,False,False,True,True,1.000000,0.000000,148.569992,82.139999,49.779999,430.179993,-12.730000,-254.869995,0.786473,-0.605619,-0.003169,0.121138,4.202800,-2.574900,-2.147700
137,False,False,True,True,1.000000,0.000000,152.169998,81.959999,47.619999,432.519989,-21.129999,-259.029999,0.782765,-0.613954,-0.006412,0.101474,4.069600,-2.486100,-2.222100
138,False,False,True,True,1.000000,0.000000,155.789993,81.709999,45.419998,434.679993,-29.609999,-263.429993,0.778443,-0.622209,-0.009649,0.082398,3.943000,-2.396900,-2.295900
139,False,False,True,True,1.000000,0.000000,159.429993,81.389999,43.189999,436.660004,-38.160000,-268.070007,0.773534,-0.630392,-0.012886,0.063904,3.822800,-2.307300,-2.369000
140,False,False,True,True,1.000000,0.000000,163.080002,81.000000,40.919998,438.459991,-46.770000,-272.949982,0.768063,-0.638517,-0.016128,0.045983,3.708800,-2.217300,-2.441400
141,False,False,True,True,1.000000,0.000000,166.750000,80.540001,38.599998,440.079987,-55.430000,-278.059998,0.762051,-0.646593,-0.019381,0.028622,3.600900,-2.127000,-2.513100
142,False,False,True,True,1.000000,0.000000,170.429993,80.009995,36.239998,441.509979,-64.129997,-283.410004,0.755521,-0.654626,-0.022645,0.011812,3.498900,-2.036400,-2.584000
143,False,False,True,True,1.000000,0.000000,173.910004,79.459999,34.559998,417.410004,-66.320000,-201.729996,0.746719,-0.665108,-0.002813,-0.005845,0.003100,-4.873100,-2.549900
144,False,False,True,True,1.000000,0.000000,177.239990,78.830002,33.349998,399.989990,-75.759995,-145.770004,0.737542,-0.675240,0.008413,0.003612,-3.480500,-0.482100,-3.290200
145,False,False,True,True,1.000000,0.000000,180.399994,78.139999,32.770000,379.130005,-83.070000,-78.750000,0.729298,-0.683839,-0.004372,0.021674,-1.050300,4.693400,-2.667900
146,False,False,True,True,1.000000,0.000000,183.399994,77.479996,33.130001,359.549988,-79.500000,-5.180000,0.724010,-0.689460,-0.014202,0.015874,2.401300,1.019400,-1.907800
147,False,False,True,True,1.000000,0.000000,186.399994,76.739998,33.239998,359.979980,-88.299995,-10.580000,0.718359,-0.695179,-0.023869,0.010830,2.339300,0.980100,-1.981000
